plz4,plzz,plznamk,plznaml,ktkz,gdenr,gdenamk,source,changed
1896,2,Miex,Miex,VS,6159,Vouvry,GEN,20.05.2023 05:33:59
3983,2,Bister,Bister,VS,6172,Bister,GEN,20.05.2023 05:34:01
3982,0,Bitsch,Bitsch,VS,6173,Bitsch,GEN,20.05.2023 05:33:59
3914,0,Blatten b. Naters,Blatten b. Naters,VS,6173,Bitsch,GEN,20.05.2023 05:33:59
3993,0,Grengiols,Grengiols,VS,6177,Grengiols,GEN,20.05.2023 05:33:59
3996,0,Binn,Binn,VS,6177,Grengiols,GEN,20.05.2023 05:33:59
3994,2,Martisberg,Martisberg,VS,6177,Grengiols,GEN,20.05.2023 05:34:01
3982,0,Bitsch,Bitsch,VS,6181,Riederalp,GEN,20.05.2023 05:33:59
3987,0,Riederalp,Riederalp,VS,6181,Riederalp,GEN,20.05.2023 05:33:59
3983,4,Goppisberg,Goppisberg,VS,6181,Riederalp,GEN,20.05.2023 05:34:01
3983,5,Greich,Greich,VS,6181,Riederalp,GEN,20.05.2023 05:34:01
3986,0,Ried-Mörel,Ried-Mörel,VS,6181,Riederalp,GEN,20.05.2023 05:33:59
3938,0,Ausserberg,Ausserberg,VS,6191,Ausserberg,GEN,20.05.2023 05:33:59
3919,0,Blatten(Lötschen),Blatten (Lötschen),VS,6192,Blatten,GEN,20.05.2023 05:33:59
3935,0,Bürchen,Bürchen,VS,6193,Bürchen,GEN,20.05.2023 05:33:59
3943,0,Eischoll,Eischoll,VS,6194,Eischoll,GEN,20.05.2023 05:33:59
3916,0,Ferden,Ferden,VS,6195,Ferden,GEN,20.05.2023 05:33:59
3917,2,Goppenstein,Goppenstein,VS,6195,Ferden,GEN,20.05.2023 05:33:59
3917,0,Kippel,Kippel,VS,6197,Kippel,GEN,20.05.2023 05:33:59
3942,2,Niedergesteln,Niedergesteln,VS,6198,Niedergesteln,GEN,20.05.2023 05:33:59
3949,0,Hohtenn,Hohtenn,VS,6198,Niedergesteln,GEN,20.05.2023 05:33:59
3940,0,Steg VS,Steg VS,VS,6198,Niedergesteln,GEN,20.05.2023 05:34:01
3942,0,Raron,Raron,VS,6198,Niedergesteln,GEN,20.05.2023 05:33:59
3943,0,Eischoll,Eischoll,VS,6198,Niedergesteln,GEN,20.05.2023 05:33:59
3942,0,Raron,Raron,VS,6199,Raron,GEN,20.05.2023 05:33:59
3942,3,St. German,St. German,VS,6199,Raron,GEN,20.05.2023 05:33:59
3930,0,Visp,Visp,VS,6199,Raron,GEN,20.05.2023 05:33:59
3942,2,Niedergesteln,Niedergesteln,VS,6199,Raron,GEN,20.05.2023 05:33:59
3944,0,Unterbäch VS,Unterbäch VS,VS,6201,Unterbäch,GEN,20.05.2023 05:33:59
3942,0,Raron,Raron,VS,6201,Unterbäch,GEN,20.05.2023 05:33:59
3918,0,Wiler (Lötschen),Wiler (Lötschen),VS,6202,Wiler (Lötschen),GEN,20.05.2023 05:33:59
3983,3,Filet,Filet,VS,6203,Mörel-Filet,GEN,20.05.2023 05:34:01
3983,0,Mörel,Mörel,VS,6203,Mörel-Filet,GEN,20.05.2023 05:33:59
3949,0,Hohtenn,Hohtenn,VS,6204,Steg-Hohtenn,GEN,20.05.2023 05:33:59
3940,0,Steg VS,Steg VS,VS,6204,Steg-Hohtenn,GEN,20.05.2023 05:34:01
3991,0,Betten,Betten,VS,6205,Bettmeralp,GEN,20.05.2023 05:33:59
3992,0,Bettmeralp,Bettmeralp,VS,6205,Bettmeralp,GEN,20.05.2023 05:33:59
3994,2,Martisberg,Martisberg,VS,6205,Bettmeralp,GEN,20.05.2023 05:34:01
3983,4,Goppisberg,Goppisberg,VS,6205,Bettmeralp,GEN,20.05.2023 05:34:01
1903,0,Collonges,Collonges,VS,6211,Collonges,GEN,20.05.2023 05:33:59
1905,0,Dorénaz,Dorénaz,VS,6212,Dorénaz,GEN,20.05.2023 05:33:59
1902,0,Evionnaz,Evionnaz,VS,6213,Evionnaz,GEN,20.05.2023 05:33:59
1925,0,Finhaut,Finhaut,VS,6214,Finhaut,GEN,20.05.2023 05:33:59
1925,1,Le Châtelard VS,Le Châtelard VS,VS,6214,Finhaut,GEN,20.05.2023 05:33:59
1869,0,Massongex,Massongex,VS,6215,Massongex,GEN,20.05.2023 05:33:59
1871,2,Les Giettes,Les Giettes,VS,6215,Massongex,GEN,20.05.2023 05:33:59
1891,11,Vérossaz,Vérossaz,VS,6215,Massongex,GEN,20.05.2023 05:33:59
1902,0,Evionnaz,Evionnaz,VS,6217,Saint-Maurice,GEN,20.05.2023 05:33:59
1890,1,Mex VS,Mex VS,VS,6217,Saint-Maurice,GEN,20.05.2023 05:33:59
1890,0,St-Maurice,St-Maurice,VS,6217,Saint-Maurice,GEN,20.05.2023 05:33:59
1923,2,Le Trétien,Le Trétien,VS,6218,Salvan,GEN,20.05.2023 05:33:59
1923,0,Les Marécottes,Les Marécottes,VS,6218,Salvan,GEN,20.05.2023 05:33:59
1922,0,Salvan,Salvan,VS,6218,Salvan,GEN,20.05.2023 05:33:59
1922,1,Granges (Salvan),Les Granges (Salvan),VS,6218,Salvan,GEN,20.05.2023 05:33:59
1904,0,Vernayaz,Vernayaz,VS,6219,Vernayaz,GEN,20.05.2023 05:33:59
1920,0,Martigny,Martigny,VS,6219,Vernayaz,GEN,20.05.2023 05:33:59
1891,11,Vérossaz,Vérossaz,VS,6220,Vérossaz,GEN,20.05.2023 05:33:59
3966,0,Chalais,Chalais,VS,6232,Chalais,GEN,20.05.2023 05:33:59
3966,1,Réchy,Réchy,VS,6232,Chalais,GEN,20.05.2023 05:33:59
3967,0,Vercorin,Vercorin,VS,6232,Chalais,GEN,20.05.2023 05:33:59
3979,0,Grône,Grône,VS,6232,Chalais,GEN,20.05.2023 05:33:59
3965,0,Chippis,Chippis,VS,6235,Chippis,GEN,20.05.2023 05:33:59
3979,0,Grône,Grône,VS,6238,Grône,GEN,20.05.2023 05:33:59
3967,0,Vercorin,Vercorin,VS,6238,Grône,GEN,20.05.2023 05:33:59
3963,5,ERROR,,VS,6239,Icogne,GEN,20.05.2023 05:33:44
1977,0,Icogne,Icogne,VS,6239,Icogne,GEN,20.05.2023 05:33:59
1978,0,Lens,Lens,VS,6239,Icogne,GEN,20.05.2023 05:33:59
3963,0,Crans-Montana,Crans-Montana,VS,6239,Icogne,GEN,20.05.2023 05:33:59
1978,0,Lens,Lens,VS,6240,Lens,GEN,20.05.2023 05:33:59
3963,5,ERROR,,VS,6240,Lens,GEN,20.05.2023 05:33:44
3978,0,Flanthey,Flanthey,VS,6240,Lens,GEN,20.05.2023 05:33:59
3971,2,Ollon VS,Ollon VS,VS,6240,Lens,GEN,20.05.2023 05:33:59
3971,1,Chermignon-Bas,"Chermignon-d'en-Bas",VS,6240,Lens,GEN,20.05.2023 05:33:59
1958,0,St-Léonard,St-Léonard,VS,6246,Saint-Léonard,GEN,20.05.2023 05:33:59
3977,0,Granges VS,Granges VS,VS,6248,Sierre,GEN,20.05.2023 05:33:59
1958,0,St-Léonard,St-Léonard,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3976,0,Noës,Noës,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3966,1,Réchy,Réchy,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3960,0,Sierre,Sierre,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3966,0,Chalais,Chalais,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3960,5,Muraz (Sierre),Muraz (Sierre),VS,6248,Sierre,GEN,20.05.2023 05:33:59
3965,0,Chippis,Chippis,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3971,2,Ollon VS,Ollon VS,VS,6248,Sierre,GEN,20.05.2023 05:33:59
3961,25,Zinal,Zinal,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3961,24,Ayer,Ayer,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3961,27,Mission,Mission,VS,6252,Anniviers,GEN,20.05.2023 05:34:01
3961,21,Vissoie,Vissoie,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3961,41,St-Jean VS,St-Jean VS,VS,6252,Anniviers,GEN,20.05.2023 05:34:01
3961,26,Grimentz,Grimentz,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3961,23,Chandolin,Chandolin,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3960,4,Niouc,Niouc,VS,6252,Anniviers,GEN,20.05.2023 05:34:01
3961,22,St-Luc,St-Luc,VS,6252,Anniviers,GEN,20.05.2023 05:33:59
3971,2,Ollon VS,Ollon VS,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3976,2,Champzabé,Champzabé,VS,6253,Crans-Montana,GEN,20.05.2023 05:34:01
3971,1,Chermignon-Bas,"Chermignon-d'en-Bas",VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3971,0,Chermignon,Chermignon,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3963,0,Crans-Montana,Crans-Montana,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3974,0,Mollens VS,Mollens VS,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3963,4,Aminona,Aminona,VS,6253,Crans-Montana,GEN,20.05.2023 05:34:01
3972,0,Miège,Miège,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3963,3,Montana,Montana,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3976,0,Noës,Noës,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3960,2,Corin-de-la-Crête,Corin-de-la-Crête,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3975,0,Randogne,Randogne,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3973,0,Venthône,Venthône,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3960,3,Loc,Loc,VS,6253,Crans-Montana,GEN,20.05.2023 05:33:59
3972,0,Miège,Miège,VS,6254,Noble-Contrée,GEN,20.05.2023 05:33:59
3973,0,Venthône,Venthône,VS,6254,Noble-Contrée,GEN,20.05.2023 05:33:59
3960,0,Sierre,Sierre,VS,6254,Noble-Contrée,GEN,20.05.2023 05:33:59
3968,0,Veyras,Veyras,VS,6254,Noble-Contrée,GEN,20.05.2023 05:33:59
1974,0,Arbaz,Arbaz,VS,6261,Arbaz,GEN,20.05.2023 05:33:59
1972,0,Anzère,Anzère,VS,6261,Arbaz,GEN,20.05.2023 05:33:59
1971,0,Grimisuat,Grimisuat,VS,6263,Grimisuat,GEN,20.05.2023 05:33:59
1971,2,Champlan,Champlan (Grimisuat),VS,6263,Grimisuat,GEN,20.05.2023 05:34:01
1950,0,Sion,Sion,VS,6263,Grimisuat,GEN,20.05.2023 05:33:59
1966,11,Signèse (Ayent),Signèse (Ayent),VS,6263,Grimisuat,GEN,20.05.2023 05:33:59
1962,0,Pont-de-la-Morge,Pont-de-la-Morge (Sion),VS,6265,Savièse,GEN,20.05.2023 05:33:59
1965,0,Savièse,Savièse,VS,6265,Savièse,GEN,20.05.2023 05:33:59
1950,0,Sion,Sion,VS,6265,Savièse,GEN,20.05.2023 05:33:59
1992,3,"Crête-à-l'Oeil","Crête-à-l'Oeil(Les Agettes)",VS,6266,Sion,GEN,20.05.2023 05:34:01
1992,2,La Vernaz,La Vernaz (Les Agettes),VS,6266,Sion,GEN,20.05.2023 05:34:01
1992,0,Les Agettes,Les Agettes,VS,6266,Sion,GEN,20.05.2023 05:33:59
1992,1,Les Mayens-de-Sion,Les Mayens-de-Sion,VS,6266,Sion,GEN,20.05.2023 05:33:59
1950,0,Sion,Sion,VS,6266,Sion,GEN,20.05.2023 05:33:59
1991,4,Turin (Salins),Turin (Salins),VS,6266,Sion,GEN,20.05.2023 05:34:01
1991,2,Arvillard (Salins),Arvillard (Salins),VS,6266,Sion,GEN,20.05.2023 05:34:01
1991,3,Pravidondaz,Pravidondaz (Salins),VS,6266,Sion,GEN,20.05.2023 05:34:01
1991,0,Salins,Salins,VS,6266,Sion,GEN,20.05.2023 05:33:59
1991,5,Misériez (Salins),Misériez (Salins),VS,6266,Sion,GEN,20.05.2023 05:34:01
1993,0,Veysonnaz,Veysonnaz,VS,6266,Sion,GEN,20.05.2023 05:33:59
1958,2,Uvrier,Uvrier,VS,6266,Sion,GEN,20.05.2023 05:34:01
1967,0,Bramois,Bramois,VS,6266,Sion,GEN,20.05.2023 05:33:59
1994,2,Aproz (Nendaz),Aproz (Nendaz),VS,6266,Sion,GEN,20.05.2023 05:33:59
1962,0,Pont-de-la-Morge,Pont-de-la-Morge (Sion),VS,6266,Sion,GEN,20.05.2023 05:33:59
1971,2,Champlan,Champlan (Grimisuat),VS,6266,Sion,GEN,20.05.2023 05:34:01
1991,0,Salins,Salins,VS,6267,Veysonnaz,GEN,20.05.2023 05:33:59
1993,0,Veysonnaz,Veysonnaz,VS,6267,Veysonnaz,GEN,20.05.2023 05:33:59
3937,0,Baltschieder,Baltschieder,VS,6281,Baltschieder,GEN,20.05.2023 05:33:59
3930,0,Visp,Visp,VS,6281,Baltschieder,GEN,20.05.2023 05:33:59
3922,2,Eisten,Eisten,VS,6282,Eisten,GEN,20.05.2023 05:33:59
3908,0,Saas-Balen,Saas-Balen,VS,6282,Eisten,GEN,20.05.2023 05:33:59
3922,1,Kalpetran,Kalpetran,VS,6283,Embd,GEN,20.05.2023 05:33:59
3926,0,Embd,Embd,VS,6283,Embd,GEN,20.05.2023 05:33:59
3925,0,Grächen,Grächen,VS,6285,Grächen,GEN,20.05.2023 05:33:59
3931,1,Lalden,Lalden,VS,6286,Lalden,GEN,20.05.2023 05:33:59
3928,0,Randa,Randa,VS,6287,Randa,GEN,20.05.2023 05:33:59
3905,0,Saas-Almagell,Saas-Almagell,VS,6288,Saas-Almagell,GEN,20.05.2023 05:33:59
3908,0,Saas-Balen,Saas-Balen,VS,6289,Saas-Balen,GEN,20.05.2023 05:33:59
3906,0,Saas-Fee,Saas-Fee,VS,6289,Saas-Balen,GEN,20.05.2023 05:33:59
3910,0,Saas-Grund,Saas-Grund,VS,6289,Saas-Balen,GEN,20.05.2023 05:33:59
3906,0,Saas-Fee,Saas-Fee,VS,6290,Saas-Fee,GEN,20.05.2023 05:33:59
3910,0,Saas-Grund,Saas-Grund,VS,6290,Saas-Fee,GEN,20.05.2023 05:33:59
3910,0,Saas-Grund,Saas-Grund,VS,6291,Saas-Grund,GEN,20.05.2023 05:33:59
3924,0,St. Niklaus VS,St. Niklaus VS,VS,6292,St. Niklaus,GEN,20.05.2023 05:33:59
3927,0,Herbriggen,Herbriggen,VS,6292,St. Niklaus,GEN,20.05.2023 05:33:59
3922,0,Stalden VS,Stalden VS,VS,6293,Stalden (VS),GEN,20.05.2023 05:33:59
3923,0,Törbel,Törbel,VS,6293,Stalden (VS),GEN,20.05.2023 05:33:59
3933,0,Staldenried,Staldenried,VS,6294,Staldenried,GEN,20.05.2023 05:33:59
3922,2,Eisten,Eisten,VS,6294,Staldenried,GEN,20.05.2023 05:33:59
3929,0,Täsch,Täsch,VS,6295,Täsch,GEN,20.05.2023 05:33:59
3928,0,Randa,Randa,VS,6295,Täsch,GEN,20.05.2023 05:33:59
3923,0,Törbel,Törbel,VS,6296,Törbel,GEN,20.05.2023 05:33:59
3930,0,Visp,Visp,VS,6297,Visp,GEN,20.05.2023 05:33:59
3930,2,Eyholz,Eyholz,VS,6297,Visp,GEN,20.05.2023 05:33:59
3922,0,Stalden VS,Stalden VS,VS,6298,Visperterminen,GEN,20.05.2023 05:33:59
3932,0,Visperterminen,Visperterminen,VS,6298,Visperterminen,GEN,20.05.2023 05:33:59
3930,0,Visp,Visp,VS,6298,Visperterminen,GEN,20.05.2023 05:33:59
3934,0,Zeneggen,Zeneggen,VS,6299,Zeneggen,GEN,20.05.2023 05:33:59
3920,0,Zermatt,Zermatt,VS,6300,Zermatt,GEN,20.05.2023 05:33:59
2017,0,Boudry,Boudry,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2014,0,Bôle,Bôle,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2019,2,Chambrelien,Chambrelien,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2015,0,Areuse,Areuse,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2013,0,Colombier NE,Colombier NE,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2149,0,Champ-du-Moulin,Champ-du-Moulin,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2016,0,Cortaillod,Cortaillod,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2022,0,Bevaix,Bevaix,NE,6404,Boudry,GEN,20.05.2023 05:33:59
2016,0,Cortaillod,Cortaillod,NE,6408,Cortaillod,GEN,20.05.2023 05:33:59
2022,0,Bevaix,Bevaix,NE,6408,Cortaillod,GEN,20.05.2023 05:33:59
2149,3,Brot-Dessous,Brot-Dessous,NE,6413,Rochefort,GEN,20.05.2023 05:34:01
2149,2,Fretereules,Fretereules,NE,6413,Rochefort,GEN,20.05.2023 05:34:01
2149,0,Champ-du-Moulin,Champ-du-Moulin,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2103,0,Noiraigue,Noiraigue,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2019,0,Rochefort,Rochefort,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2318,0,Brot-Plamboz,Brot-Plamboz,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2019,2,Chambrelien,Chambrelien,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2037,2,Montezillon,Montezillon,NE,6413,Rochefort,GEN,20.05.2023 05:34:01
2035,0,Corcelles NE,Corcelles NE,NE,6413,Rochefort,GEN,20.05.2023 05:33:59
2012,0,Auvernier,Auvernier,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2036,0,Cormondrèche,Cormondrèche,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2014,0,Bôle,Bôle,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2013,0,Colombier NE,Colombier NE,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2035,0,Corcelles NE,Corcelles NE,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2000,0,Neuchâtel,Neuchâtel,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2015,0,Areuse,Areuse,NE,6416,Milvignes,GEN,20.05.2023 05:33:59
2022,0,Bevaix,Bevaix,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2027,3,Fresens,Fresens,NE,6417,La Grande Béroche,GEN,20.05.2023 05:34:01
2023,0,Gorgier,Gorgier,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2025,0,Chez-le-Bart,Chez-le-Bart,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2027,2,Montalchez,Montalchez,NE,6417,La Grande Béroche,GEN,20.05.2023 05:34:01
2024,0,St-Aubin-Sauges,St-Aubin-Sauges,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2028,0,Vaumarcus,Vaumarcus,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2103,0,Noiraigue,Noiraigue,NE,6417,La Grande Béroche,GEN,20.05.2023 05:33:59
2300,0,La Chaux-de-Fonds,La Chaux-de-Fonds,NE,6421,La Chaux-de-Fonds,GEN,20.05.2023 05:33:59
2300,8,La Cibourg,La Cibourg,NE,6421,La Chaux-de-Fonds,GEN,20.05.2023 05:33:59
2314,0,La Sagne NE,La Sagne NE,NE,6421,La Chaux-de-Fonds,GEN,20.05.2023 05:33:59
2616,0,Renan BE,Renan BE,NE,6421,La Chaux-de-Fonds,GEN,20.05.2023 05:33:59
2322,0,Le Crêt-du-Locle,Le Crêt-du-Locle,NE,6421,La Chaux-de-Fonds,GEN,20.05.2023 05:33:59
2325,0,Les Planchettes,Les Planchettes,NE,6422,Les Planchettes,GEN,20.05.2023 05:33:59
2314,0,La Sagne NE,La Sagne NE,NE,6423,La Sagne,GEN,20.05.2023 05:33:59
2406,0,La Brévine,La Brévine,NE,6432,La Brévine,GEN,20.05.2023 05:33:59
2406,3,La Châtagne,La Châtagne,NE,6432,La Brévine,GEN,20.05.2023 05:33:59
2124,0,Les Sagnettes,Les Sagnettes,NE,6432,La Brévine,GEN,20.05.2023 05:33:59
2406,4,Le Brouillet,Le Brouillet,NE,6432,La Brévine,GEN,20.05.2023 05:33:59
2406,2,Les Taillères,Les Taillères,NE,6432,La Brévine,GEN,20.05.2023 05:33:59
2318,0,Brot-Plamboz,Brot-Plamboz,NE,6433,Brot-Plamboz,GEN,20.05.2023 05:33:59
2414,0,Cerneux-Péquignot,Le Cerneux-Péquignot,NE,6434,Le Cerneux-Péquignot,GEN,20.05.2023 05:33:59
2400,2,Le Prévoux,Le Prévoux,NE,6434,Le Cerneux-Péquignot,GEN,20.05.2023 05:33:59
2405,0,La Chaux-du-Milieu,La Chaux-du-Milieu,NE,6434,Le Cerneux-Péquignot,GEN,20.05.2023 05:33:59
2406,0,La Brévine,La Brévine,NE,6434,Le Cerneux-Péquignot,GEN,20.05.2023 05:33:59
2406,3,La Châtagne,La Châtagne,NE,6435,La Chaux-du-Milieu,GEN,20.05.2023 05:33:59
2405,0,La Chaux-du-Milieu,La Chaux-du-Milieu,NE,6435,La Chaux-du-Milieu,GEN,20.05.2023 05:33:59
2400,2,Le Prévoux,Le Prévoux,NE,6435,La Chaux-du-Milieu,GEN,20.05.2023 05:33:59
2416,0,Les Brenets,Les Brenets,NE,6436,Le Locle,GEN,20.05.2023 05:33:59
2400,0,Le Locle,Le Locle,NE,6436,Le Locle,GEN,20.05.2023 05:33:59
2322,0,Le Crêt-du-Locle,Le Crêt-du-Locle,NE,6436,Le Locle,GEN,20.05.2023 05:33:59
2400,2,Le Prévoux,Le Prévoux,NE,6436,Le Locle,GEN,20.05.2023 05:33:59
2316,0,Ponts-de-Martel,Les Ponts-de-Martel,NE,6437,Les Ponts-de-Martel,GEN,20.05.2023 05:33:59
2105,0,Travers,Travers,NE,6437,Les Ponts-de-Martel,GEN,20.05.2023 05:33:59
2316,2,Petit-Martel,Petit-Martel,NE,6437,Les Ponts-de-Martel,GEN,20.05.2023 05:33:59
2314,0,La Sagne NE,La Sagne NE,NE,6437,Les Ponts-de-Martel,GEN,20.05.2023 05:33:59
2318,0,Brot-Plamboz,Brot-Plamboz,NE,6437,Les Ponts-de-Martel,GEN,20.05.2023 05:33:59
2087,0,Cornaux NE,Cornaux NE,NE,6451,Cornaux,GEN,20.05.2023 05:33:59
2075,1,Thielle,Thielle,NE,6451,Cornaux,GEN,20.05.2023 05:34:01
2072,0,St-Blaise,St-Blaise,NE,6451,Cornaux,GEN,20.05.2023 05:33:59
2088,0,Cressier NE,Cressier NE,NE,6452,Cressier (NE),GEN,20.05.2023 05:33:59
2072,0,St-Blaise,St-Blaise,NE,6452,Cressier (NE),GEN,20.05.2023 05:33:59
2087,0,Cornaux NE,Cornaux NE,NE,6452,Cressier (NE),GEN,20.05.2023 05:33:59
2073,0,Enges,Enges,NE,6453,Enges,GEN,20.05.2023 05:33:59
2067,0,Chaumont,Chaumont,NE,6453,Enges,GEN,20.05.2023 05:33:59
2068,0,Hauterive NE,Hauterive NE,NE,6454,Hauterive (NE),GEN,20.05.2023 05:33:59
2525,0,Le Landeron,Le Landeron,NE,6455,Le Landeron,GEN,20.05.2023 05:33:59
2073,0,Enges,Enges,NE,6455,Le Landeron,GEN,20.05.2023 05:33:59
2523,0,Lignières,Lignières,NE,6455,Le Landeron,GEN,20.05.2023 05:33:59
2520,0,La Neuveville,La Neuveville,NE,6455,Le Landeron,GEN,20.05.2023 05:33:59
2523,0,Lignières,Lignières,NE,6456,Lignières,GEN,20.05.2023 05:33:59
2035,0,Corcelles NE,Corcelles NE,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2036,0,Cormondrèche,Cormondrèche,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2037,0,Montmollin,Montmollin,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2034,0,Peseux,Peseux,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2000,0,Neuchâtel,Neuchâtel,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2067,0,Chaumont,Chaumont,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2042,0,Valangin,Valangin,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2068,0,Hauterive NE,Hauterive NE,NE,6458,Neuchâtel,GEN,20.05.2023 05:33:59
2072,0,St-Blaise,St-Blaise,NE,6459,Saint-Blaise,GEN,20.05.2023 05:33:59
2074,0,Marin-Epagnier,Marin-Epagnier,NE,6461,La Tène,GEN,20.05.2023 05:33:59
2075,1,Thielle,Thielle,NE,6461,La Tène,GEN,20.05.2023 05:34:01
2075,2,Wavre,Wavre,NE,6461,La Tène,GEN,20.05.2023 05:34:01
3236,0,Gampelen,Gampelen,NE,6461,La Tène,GEN,20.05.2023 05:33:59
2043,0,Boudevilliers,Boudevilliers,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2208,0,Les Hauts-Geneveys,Les Hauts-Geneveys,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2046,0,Fontaines NE,Fontaines NE,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2053,0,Cernier,Cernier,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2052,2,La Vue-des-Alpes,La Vue-des-Alpes,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:34:01
2054,2,Les Vieux-Prés,Les Vieux-Prés,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2054,0,Chézard-St-Martin,Chézard-St-Martin,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2058,0,Le Pâquier NE,Le Pâquier NE,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2207,0,Coffrane,Coffrane,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2037,0,Montmollin,Montmollin,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2206,0,Geneveys-Coffrane,Les Geneveys-sur-Coffrane,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2056,0,Dombresson,Dombresson,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2063,2,Engollon,Engollon,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:34:01
2063,3,Fenin,Fenin,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:34:01
2063,0,Vilars NE,Vilars NE,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2063,4,Saules,Saules,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:34:01
2067,0,Chaumont,Chaumont,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2052,0,Fontainemelon,Fontainemelon,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2616,0,Renan BE,Renan BE,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2314,0,La Sagne NE,La Sagne NE,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2019,0,Rochefort,Rochefort,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2065,0,Savagnier,Savagnier,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2057,0,Villiers,Villiers,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2523,0,Lignières,Lignières,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2518,0,Nods,Nods,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
2042,0,Valangin,Valangin,NE,6487,Val-de-Ruz,GEN,20.05.2023 05:33:59
